10.50	-86.8	-30.7	-58.8	84.0	0.6	41.6	-81.6	-28.1	-55.0	80.2	-0.8	40.9	6.6	4.6	5.8	-9.6	-2.8	-4.2
10.60	-85.4	-30.3	-57.7	83.0	1.1	41.7	-79.4	-27.4	-53.7	78.1	-0.7	40.9	7.3	4.9	6.0	-11.8	-2.9	-4.3
10.70	-85.4	-30.3	-57.7	83.0	1.1	41.7	-79.4	-27.4	-53.7	78.1	-0.7	40.9	7.3	4.9	6.0	-11.8	-2.9	-4.3
10.80	-83.0	-29.2	-56.4	81.1	0.2	41.6	-77.0	-26.5	-52.2	75.7	-0.7	40.9	7.3	4.6	6.3	-10.1	-5.6	-4.2
10.90	-83.0	-29.2	-56.4	81.1	0.2	41.6	-77.0	-26.5	-52.2	75.7	-0.7	40.9	7.3	4.6	6.3	-10.1	-5.6	-4.2
11.00	-80.4	-28.2	-55.2	79.6	0.4	41.8	-72.9	-25.1	-49.7	71.7	-0.7	40.9	8.5	5.0	7.6	-13.1	-7.7	-4.5
11.10	-80.4	-28.2	-55.2	79.6	0.4	41.8	-72.9	-25.1	-49.7	71.7	-0.7	40.9	8.5	5.0	7.6	-13.1	-7.7	-4.5
11.20	-77.8	-26.4	-53.4	77.6	-0.0	41.9	-70.0	-24.1	-47.8	68.8	-0.6	40.9	8.8	4.4	7.5	-12.9	-9.8	-4.6
11.30	-77.8	-26.4	-53.4	77.6	-0.0	41.9	-70.0	-24.1	-47.8	68.8	-0.6	40.9	8.8	4.4	7.5	-12.9	-9.8	-4.6
11.40	-75.8	-25.9	-51.4	74.5	-0.4	41.7	-66.8	-23.0	-45.9	65.7	-0.6	40.9	9.7	4.8	7.5	-11.9	-10.7	-4.3
11.50	-75.8	-25.9	-51.4	74.5	-0.4	41.7	-66.8	-23.0	-45.9	65.7	-0.6	40.9	9.7	4.8	7.5	-11.9	-10.7	-4.3
11.60	-72.3	-24.2	-49.3	70.4	-0.4	41.8	-63.5	-21.9	-43.9	62.4	-0.6	40.9	9.6	4.4	7.5	-10.9	-10.1	-4.4
11.70	-72.3	-24.2	-49.3	70.4	-0.4	41.8	-63.5	-21.9	-43.9	62.4	-0.6	40.9	9.6	4.4	7.5	-10.9	-10.1	-4.4
11.80	-68.7	-23.0	-47.0	66.7	0.0	42.0	-60.0	-20.7	-41.7	59.0	-0.6	40.9	9.5	4.4	7.3	-11.7	-8.7	-4.7
11.90	-68.7	-23.0	-47.0	66.7	0.0	42.0	-60.0	-20.7	-41.7	59.0	-0.6	40.9	9.5	4.4	7.3	-11.7	-8.7	-4.7
12.00	-66.5	-21.9	-44.9	61.9	-1.1	41.9	-54.6	-18.8	-38.4	53.7	-0.5	40.9	12.1	5.0	8.5	-9.2	-12.3	-4.5
12.10	-66.5	-21.9	-44.9	61.9	-1.1	41.9	-54.6	-18.8	-38.4	53.7	-0.5	40.9	12.1	5.0	8.5	-9.2	-12.3	-4.5
12.20	-63.0	-20.8	-42.8	57.4	-0.8	41.6	-50.9	-17.5	-36.2	50.0	-0.5	40.9	12.2	5.1	8.6	-9.1	-10.7	-4.3
12.30	-63.0	-20.8	-42.8	57.4	-0.8	41.6	-50.9	-17.5	-36.2	50.0	-0.5	40.9	12.2	5.1	8.6	-9.1	-10.7	-4.3
12.40	-58.8	-19.3	-40.2	52.7	-0.6	41.8	-47.1	-16.2	-33.9	46.3	-0.4	40.9	11.9	4.9	8.3	-8.5	-9.3	-4.4
